"year","state_name","state_code","sector","enterprise_type","activity","no_enterprises","msme_micro","msme_small","msme_medium","msme_total","non_msme","female_employees","male_employees","total_employees","formal_ann_salary","informal_ann_salary","all_ann_salary","less_than_4hours","hours_4to7","more_than_8hours","wh_not_reported","gross_value_added","per_employee_gva","per_enterprise_gva","within_hh","fixed","temporary_kiosk","no_fixed","mobile","total_outsidehh","ent_notreported","avg_gva_lessthan4hr","avg_gv_4to8hr","avg_gva_above8hr","avg_gva_all","proprietary_male","proprietary_female","proprietary_same_hh","proprietary_diff_hh","proprietary_shg","proprietary_trust","proprietary_others","proprietary_nr","perennial","seasonal","casual","operation_nr","own_management","usual_discharge","road_river_nala","not_generated_lw","local_civicauthority","authorised_ground","own_system","road_side","noprovision_thers","not_generated_sw","no_assistance","financial_loan","subsidy","machinery_equipment","skill_devlopment","marketing","raw_material","other_assistance","no_problems","power_cuts","shortage_raw_materials","fall_demand","high_cost_credit","non_recovery_financial_dues","non_available_labours","non_available_skilled_labour","labour_disputes","problems_others","not_registered","establishment_act","local_body","sales_tax_act","provident_fund_act","esc_act","stock_exchange","other_industry_act","donation_grants","major_receipt_others","not_any","data_collected","data_not_collected","no_accounts","st","sc","obc","social_groups_other","unknown"
"2016","Himachal Pradesh","02","Total","Establishment","Trade","17597","16718","879","0","17597","0","4139","53422","57561","80827","82166","81889","1.0","3.0","97.0","0.0","1317","228800.75","748423.0","1527043","691692","61440","0","42600","0","0","114120","165411","229044","226671","89","6","4","1","0","0","0","0","100","0","0","0","2","4","9","86","41","13","16","13","1","16","86","14","0","0","0","0","0","0","54","1","0","14","1","6","3","1","0","28","21","52","33","57","1","0","0","18","0","1","99","0","60","40","2","5","10","82","1"
"2016","Himachal Pradesh","02","Total","Establishment","Services","41332","37032","4233","22","41287","45","37354","127554","164908","133097","94377","110264","1.0","22.0","77.0","0.0","3084","187013.36","746153.13","352891","1183326","436423","351900","509682","450184","0","154347","103692","206011","183248","84","10","2","1","0","1","2","0","99","1","0","0","5","7","24","65","17","8","21","16","0","38","86","14","0","0","0","0","0","0","42","1","0","15","4","6","15","5","0","29","16","12","21","9","1","0","0","71","0","1","99","0","27","73","4","9","11","76","0"
"2016","Himachal Pradesh","02","Total","Establishment","Total","75150","69642","5440","22","75104","45","46920","225576","272496","119362","89696","99858","1.0","15.0","84.0","0.0","5059","185654.09","673186.94","501493","788744","269551","351900","488920","458305","0","111691","103461","197494","182490","86","9","3","1","0","1","1","0","100","0","0","0","3","5","17","75","22","10","24","15","2","26","88","12","0","0","0","0","0","0","44","1","1","15","3","9","12","4","0","28","24","23","22","21","0","0","0","51","0","1","99","0","33","67","3","14","11","72","1"
"2016","Himachal Pradesh","02","Total","All","Manufacturing","93904","93576","328","0","93904","0","30388","104186","134575","65001","84554","79955","5.0","38.0","56.0","0.0","1159","86122.977","123423.92","55621","181804","94853","122831","150859","595877","0","16893","43345","115717","82584","72","25","3","0","0","0","0","0","97","3","0","0","1","1","7","91","5","9","46","15","14","12","98","2","0","0","0","0","0","0","37","4","1","25","4","20","3","1","0","24","71","8","7","3","0","0","0","22","0","0","100","0","4","96","5","42","11","42","0"
"2016","Himachal Pradesh","02","Total","All","Trade","120631","119415","1216","0","120631","0","19103","156995","176097","80827","81563","81413","1.0","10.0","90.0","0.0","2703","153494.95","224071.75","167235","241672","109475","66600","42754","192735","0","221603","65435","155578","147173","90","8","2","1","0","0","0","0","99","1","0","0","0","2","7","91","21","18","26","23","1","12","90","10","0","0","0","0","0","0","45","0","1","24","2","14","1","0","0","25","33","27","19","23","0","0","0","34","0","1","99","0","18","82","4","16","16","65","0"
"2016","Himachal Pradesh","02","Total","All","Services","177588","172621","4899","22","177542","45","56318","256802","313120","133097","94265","110040","6.0","22.0","71.0","1.0","4637","148090.19","261109.98","113993","392922","145261","174280","311228","289008","0","81005","89769","166943","143383","86","10","2","0","1","0","1","0","99","1","0","0","2","5","22","70","10","9","17","22","1","41","91","9","0","0","0","0","0","0","54","0","0","18","2","4","5","2","0","24","44","8","12","3","0","0","0","47","0","0","100","0","10","90","5","18","13","65","0"
"2016","Himachal Pradesh","02","Total","All","Total","392122","385612","6443","22","392077","45","105809","517983","623792","119362","89475","99615","4.0","22.0","73.0","1.0","8499","136247.34","216743.77","103745","275892","114380","169052","294025","292687","0","68720","69301","154455","131282","84","13","2","0","1","0","0","0","98","1","0","0","1","3","14","82","13","12","27","21","4","25","92","8","0","0","0","0","0","0","47","1","1","22","3","11","3","1","0","24","47","14","13","9","0","0","0","37","0","0","100","0","11","89","5","23","13","59","0"
"2016","Punjab","03","Rural","Own Account Enterprises","Manufacturing","153478","153478","0","0","153478","0","57502","106003","163505","0","26156","26156","","","","","1291","78957.828","84116.289","62987","111607","121440","0","99239","72083","0","23046","49593","92606","76418","64","36","1","0","0","0","0","0","99","1","0","0","0","1","8","91","4","10","19","45","7","15","100","0","0","0","0","0","0","0","60","2","1","18","2","18","1","0","0","7","98","0","0","0","0","0","0","2","0","0","100","0","4","96","0","26","39","34","1"
"2016","Punjab","03","Rural","Own Account Enterprises","Trade","198532","198411","121","0","198532","0","30317","191987","222304","0","58368","58368","0.0","10.0","90.0","0.0","2134","95994.672","107488.97","94505","121384","93863","2285","87613","65025","0","108343","70651","93775","91365","87","11","1","1","0","0","0","0","100","0","0","0","0","3","9","88","6","10","10","58","1","15","100","0","0","0","0","0","0","0","54","1","0","22","4","25","0","0","0","4","92","0","1","1","0","0","0","7","0","1","99","0","4","96","0","29","21","49","1"
"2016","Punjab","03","Rural","Own Account Enterprises","Services","187569","187345","225","0","187569","0","17130","179655","196785","164571","25806","110401","5.0","19.0","76.0","0.0","1824","92689.992","97244.211","81561","110275","102760","91803","121456","82949","0","33180","87807","96621","91639","92","7","1","0","0","0","0","0","98","2","0","0","0","5","22","74","4","8","10","49","3","27","100","1","0","0","0","0","0","0","74","1","0","14","1","9","0","0","0","3","81","0","1","0","0","0","0","19","0","0","100","0","2","98","0","33","24","42","0"
"2016","Punjab","03","Rural","Own Account Enterprises","Total","539580","539234","346","0","539580","0","104949","477646","582595","164571","30360","63653","3.0","19.0","78.0","0.0","5249","90096.891","97279.367","78163","115378","102753","90587","107707","76023","0","29583","66743","94417","87258","82","17","1","0","0","0","0","0","99","1","0","0","0","3","13","84","5","9","12","51","3","19","100","0","0","0","0","0","0","0","63","1","1","18","2","17","0","0","0","4","90","0","1","1","0","0","0","10","0","0","100","0","3","97","0","30","27","42","1"
"2016","Punjab","03","Rural","Establishment","Manufacturing","24498","24400","99","0","24498","0","5016","62495","67512","19832","66789","66636","","","","","735","108869.53","300024.5","219080","327121","1422608","23400","0","268601","0","26767","44012","112159","105730","85","12","3","0","0","0","0","0","98","3","0","0","1","4","19","76","3","6","20","62","6","3","98","2","0","0","0","0","0","0","63","8","2","13","2","13","2","5","0","2","89","1","1","3","0","0","0","9","0","0","100","1","12","87","0","13","47","39","1"
"2016","Punjab","03","Rural","Establishment","Trade","27469","27113","356","0","27469","0","892","66946","67839","77123","65458","65794","0.0","4.0","96.0","0.0","1015","149618.95","369507.44","223956","441678","314356","0","0","177360","0","0","118104","144257","143248","85","1","4","10","0","0","0","0","100","0","0","0","1","4","17","79","1","10","8","46","1","33","99","1","0","0","0","0","0","0","60","1","0","27","0","8","2","3","0","3","72","8","3","21","0","0","0","10","0","0","100","0","32","68","0","5","12","82","1"
"2016","Punjab","03","Rural","Establishment","Services","24036","22857","1179","0","24036","0","20613","64599","85240","128993","65214","76121","0.0","25.0","75.0","0.0","948","111215.39","394408.38","343473","436808","365656","75900","265108","298438","0","158704","97935","113681","109651","91","2","1","2","0","1","3","0","94","6","0","0","1","11","30","58","4","11","8","57","6","15","95","5","0","0","0","0","0","0","63","1","0","9","2","10","6","8","0","5","56","1","2","0","1","0","0","43","0","2","98","0","20","80","0","22","23","55","0"
